Call_ID,Caller_ID,Recipient_ID,Call_Duration,Call_Time
536,54321,76543,495,2024-09-11 12:27:46.467252
537,13579,54321,212,2024-09-11 20:33:46.467258
538,13579,54321,172,2024-09-12 09:27:46.467265
539,67890,76543,467,2024-09-12 07:19:46.467271
540,12345,54321,122,2024-09-11 12:19:46.467277
541,67890,87654,246,2024-09-11 12:51:46.467281
542,67890,98765,385,2024-09-12 06:55:46.467285
543,13579,54321,385,2024-09-12 03:49:46.467289
544,13579,76543,243,2024-09-11 19:41:46.467293
545,54321,76543,166,2024-09-11 22:49:46.467297
546,12345,76543,197,2024-09-11 22:54:46.467301
547,13579,65432,305,2024-09-12 05:39:46.467307
548,12345,87654,484,2024-09-12 03:34:46.467311
549,09876,98765,206,2024-09-11 16:10:46.467314
550,09876,98765,424,2024-09-12 04:15:46.467318
551,12345,76543,416,2024-09-11 19:06:46.467322
552,67890,76543,141,2024-09-11 14:21:46.467326
553,09876,54321,310,2024-09-11 15:41:46.467330
554,54321,87654,256,2024-09-12 07:50:46.467334
555,09876,87654,399,2024-09-12 00:07:46.467338
556,12345,87654,163,2024-09-11 19:47:46.467342
557,13579,98765,156,2024-09-11 13:37:46.467346
558,54321,65432,429,2024-09-12 05:52:46.467350
559,09876,65432,393,2024-09-11 18:13:46.467353
560,09876,76543,227,2024-09-12 01:13:46.467359
561,13579,76543,494,2024-09-12 04:26:46.467366
562,12345,98765,388,2024-09-11 16:11:46.467373
563,13579,65432,431,2024-09-11 14:41:46.467379
564,09876,76543,277,2024-09-12 05:28:46.467383
565,13579,98765,387,2024-09-11 19:20:46.467387
566,12345,87654,128,2024-09-12 00:20:46.467391
567,13579,65432,163,2024-09-12 03:39:46.467395
568,13579,54321,466,2024-09-11 09:46:46.467399
569,09876,87654,392,2024-09-12 01:03:46.467403
570,12345,87654,261,2024-09-12 08:29:46.467406
571,13579,98765,141,2024-09-11 22:50:46.467410
572,54321,98765,437,2024-09-11 11:50:46.467414
573,12345,87654,390,2024-09-12 02:18:46.467418
574,13579,98765,336,2024-09-12 05:03:46.467421
575,13579,65432,290,2024-09-11 20:10:46.467425
576,13579,54321,183,2024-09-11 20:29:46.467429
577,09876,87654,431,2024-09-11 20:38:46.467433
578,67890,76543,354,2024-09-11 10:17:46.467437
579,54321,76543,111,2024-09-11 19:04:46.467441
580,67890,98765,341,2024-09-12 08:46:46.467444
581,09876,65432,354,2024-09-12 04:31:46.467448
582,09876,65432,341,2024-09-12 05:56:46.467452
583,67890,98765,268,2024-09-12 03:03:46.467456
584,12345,76543,492,2024-09-11 13:37:46.467461
585,13579,98765,471,2024-09-11 16:37:46.467465
586,54321,76543,361,2024-09-11 11:00:46.467469
587,54321,87654,184,2024-09-11 10:13:46.467473
588,09876,65432,107,2024-09-11 13:18:46.467476
589,67890,87654,188,2024-09-12 04:42:46.467480
590,54321,98765,108,2024-09-11 21:56:46.467484
591,67890,65432,279,2024-09-12 04:37:46.467488
592,54321,98765,358,2024-09-12 08:43:46.467491
593,13579,65432,362,2024-09-12 06:39:46.467495
594,13579,65432,225,2024-09-11 10:11:46.467500
595,54321,76543,375,2024-09-12 08:33:46.467504
596,67890,76543,421,2024-09-12 00:30:46.467509
597,67890,54321,274,2024-09-12 00:14:46.467513
598,54321,76543,266,2024-09-11 13:54:46.467517
599,54321,54321,134,2024-09-12 03:09:46.467521
600,12345,98765,478,2024-09-11 11:37:46.467525
601,12345,87654,496,2024-09-11 18:59:46.467529
602,67890,98765,440,2024-09-11 17:52:46.467533
603,12345,87654,396,2024-09-12 02:08:46.467537
604,09876,98765,439,2024-09-11 20:11:46.467540
605,12345,65432,270,2024-09-11 22:26:46.467544
606,67890,98765,272,2024-09-12 04:06:46.467548
607,12345,76543,325,2024-09-12 08:20:46.467552
608,67890,87654,104,2024-09-11 15:33:46.467556
609,67890,65432,334,2024-09-12 03:54:46.467559
610,54321,54321,302,2024-09-11 19:44:46.467563
611,09876,98765,352,2024-09-11 22:52:46.467567
612,13579,65432,143,2024-09-11 13:02:46.467571
613,12345,65432,333,2024-09-12 00:04:46.467575
614,13579,54321,500,2024-09-11 16:29:46.467579
615,09876,65432,492,2024-09-12 01:17:46.467583
616,67890,87654,144,2024-09-12 07:33:46.467586
617,13579,98765,273,2024-09-12 06:03:46.467590
618,09876,54321,297,2024-09-12 07:21:46.467594
619,09876,54321,477,2024-09-12 02:17:46.467598
620,13579,87654,409,2024-09-12 03:04:46.467602
621,67890,98765,279,2024-09-12 07:29:46.467606
622,12345,54321,257,2024-09-11 22:31:46.467610
623,67890,54321,466,2024-09-12 03:32:46.467614
624,13579,87654,132,2024-09-11 14:53:46.467618
625,13579,65432,227,2024-09-11 12:43:46.467622
626,09876,54321,196,2024-09-11 09:47:46.467626
627,67890,87654,493,2024-09-11 19:42:46.467630
628,12345,65432,440,2024-09-11 13:19:46.467634
629,12345,65432,479,2024-09-12 09:09:46.467638
630,54321,65432,257,2024-09-11 11:50:46.467641
631,12345,54321,195,2024-09-11 18:59:46.467645
632,54321,98765,195,2024-09-12 09:35:46.467649
633,54321,76543,364,2024-09-12 01:58:46.467653
634,09876,65432,453,2024-09-11 19:43:46.467657
635,67890,87654,259,2024-09-11 18:51:46.467660
636,13579,54321,175,2024-09-11 17:41:46.467664
637,09876,98765,223,2024-09-11 19:46:46.467668
638,12345,54321,270,2024-09-12 08:40:46.467672
639,09876,76543,100,2024-09-11 09:42:46.467676
640,54321,87654,288,2024-09-12 05:26:46.467680
641,13579,54321,203,2024-09-11 11:43:46.467683
642,09876,54321,429,2024-09-11 14:56:46.467687
643,13579,76543,412,2024-09-12 03:33:46.467691
644,12345,54321,454,2024-09-12 00:09:46.467695
645,54321,54321,321,2024-09-11 19:41:46.467699
646,09876,65432,439,2024-09-11 17:02:46.467703
647,12345,76543,149,2024-09-11 21:44:46.467709
648,54321,54321,238,2024-09-11 19:59:46.467715
649,54321,76543,226,2024-09-11 23:27:46.467722
650,12345,87654,410,2024-09-11 21:07:46.467730
651,67890,98765,133,2024-09-11 21:55:46.467737
652,09876,76543,169,2024-09-11 09:43:46.467741
653,13579,76543,432,2024-09-11 09:59:46.467744
654,54321,98765,465,2024-09-11 14:40:46.467749
655,13579,98765,362,2024-09-11 11:08:46.467753
656,54321,54321,146,2024-09-11 23:07:46.467757
657,67890,76543,235,2024-09-12 02:33:46.467761
658,12345,76543,156,2024-09-11 16:32:46.467764
659,12345,76543,461,2024-09-11 21:42:46.467768
660,13579,76543,480,2024-09-12 07:53:46.467772
661,67890,87654,461,2024-09-11 22:03:46.467776
662,54321,54321,330,2024-09-11 13:26:46.467780
663,12345,87654,470,2024-09-12 03:24:46.467784
664,13579,76543,270,2024-09-11 09:54:46.467788
665,54321,76543,417,2024-09-11 10:59:46.467792
666,54321,65432,298,2024-09-11 13:12:46.467795
667,54321,87654,233,2024-09-11 16:10:46.467799
668,67890,54321,294,2024-09-11 17:40:46.467803
669,13579,76543,349,2024-09-12 07:15:46.467807
670,09876,65432,331,2024-09-11 18:42:46.467811
671,12345,87654,267,2024-09-11 20:49:46.467814
672,09876,87654,122,2024-09-11 15:42:46.467818
673,54321,87654,441,2024-09-11 10:26:46.467822
674,67890,87654,323,2024-09-11 14:50:46.467827
675,09876,98765,208,2024-09-12 09:28:46.467831
676,09876,98765,440,2024-09-11 18:19:46.467834
677,12345,76543,195,2024-09-11 17:19:46.467838
678,67890,54321,191,2024-09-12 08:18:46.467842
679,12345,54321,367,2024-09-11 21:45:46.467846
680,12345,65432,164,2024-09-11 12:07:46.467850
681,54321,65432,497,2024-09-11 14:57:46.467854
682,67890,54321,126,2024-09-11 23:23:46.467857
683,13579,76543,210,2024-09-11 13:40:46.467861
684,09876,76543,191,2024-09-11 23:20:46.467865
685,67890,87654,203,2024-09-12 01:29:46.467869
686,12345,54321,139,2024-09-12 09:02:46.467873
687,13579,98765,496,2024-09-12 05:57:46.467876
688,54321,76543,436,2024-09-11 22:32:46.467880
689,12345,87654,223,2024-09-12 04:35:46.467884
690,13579,76543,173,2024-09-11 09:49:46.467888
691,13579,76543,341,2024-09-11 16:49:46.467891
692,09876,76543,467,2024-09-12 04:01:46.467897
693,12345,87654,456,2024-09-12 07:37:46.467901
694,12345,87654,207,2024-09-12 07:48:46.467905
695,13579,98765,485,2024-09-12 04:38:46.467909
696,09876,87654,440,2024-09-11 17:51:46.467912
697,67890,98765,401,2024-09-12 03:15:46.467916
698,54321,76543,197,2024-09-11 12:32:46.467920
699,67890,87654,421,2024-09-12 03:54:46.467925
700,09876,65432,125,2024-09-12 03:15:46.467929
701,13579,76543,173,2024-09-12 01:09:46.467933
702,54321,87654,364,2024-09-11 18:03:46.467936
703,13579,65432,398,2024-09-12 09:05:46.467940
704,09876,54321,432,2024-09-11 11:55:46.467944
705,54321,54321,370,2024-09-11 19:00:46.467948
706,13579,54321,494,2024-09-11 13:53:46.467952
707,09876,87654,221,2024-09-11 16:33:46.467956
708,67890,98765,279,2024-09-11 18:57:46.467960
709,09876,76543,421,2024-09-12 01:09:46.467964
710,09876,98765,435,2024-09-11 12:32:46.467967
711,13579,98765,397,2024-09-11 13:25:46.467971
712,12345,65432,313,2024-09-11 12:29:46.467975
713,67890,65432,246,2024-09-12 03:05:46.467979
714,13579,54321,356,2024-09-12 08:19:46.467983
715,54321,98765,281,2024-09-11 16:04:46.467987
716,09876,98765,205,2024-09-12 03:03:46.467991
717,67890,87654,496,2024-09-11 12:02:46.467995
718,13579,54321,171,2024-09-11 11:26:46.467999
719,12345,76543,277,2024-09-12 07:51:46.468003
720,54321,54321,342,2024-09-11 19:14:46.468006
721,54321,54321,469,2024-09-12 00:16:46.468010
722,13579,87654,410,2024-09-11 09:42:46.468014
723,13579,98765,197,2024-09-11 14:56:46.468018
724,09876,54321,445,2024-09-11 18:57:46.468023
725,13579,87654,121,2024-09-11 18:24:46.468027
726,67890,87654,318,2024-09-11 10:15:46.468030
727,13579,87654,246,2024-09-11 17:49:46.468034
728,13579,54321,257,2024-09-12 05:22:46.468038
729,09876,54321,169,2024-09-12 07:24:46.468042
730,12345,54321,344,2024-09-11 11:45:46.468046
731,13579,76543,404,2024-09-11 16:30:46.468050
732,67890,65432,214,2024-09-11 10:34:46.468054
733,67890,65432,299,2024-09-11 14:21:46.468057
734,12345,98765,175,2024-09-11 16:48:46.468061
735,09876,65432,235,2024-09-12 06:52:46.468065
736,54321,98765,496,2024-09-11 15:08:46.468069
737,09876,76543,130,2024-09-11 20:44:46.468073
738,54321,65432,404,2024-09-12 09:27:46.468077
739,54321,65432,168,2024-09-11 13:58:46.468084
740,13579,54321,267,2024-09-12 02:33:46.468091
741,09876,65432,160,2024-09-11 17:27:46.468097
742,67890,65432,401,2024-09-11 13:20:46.468103
743,54321,98765,380,2024-09-12 07:02:46.468107
744,67890,98765,339,2024-09-11 09:43:46.468110
745,54321,76543,266,2024-09-12 02:00:46.468114
746,12345,65432,338,2024-09-11 11:22:46.468118
747,09876,98765,207,2024-09-11 13:31:46.468122
748,09876,76543,450,2024-09-12 05:19:46.468126
749,67890,65432,454,2024-09-11 13:41:46.468130
750,09876,54321,370,2024-09-12 01:07:46.468133
751,13579,54321,301,2024-09-11 15:20:46.468137
752,67890,87654,211,2024-09-12 05:32:46.468141
753,13579,98765,312,2024-09-11 19:58:46.468145
754,67890,98765,417,2024-09-11 15:38:46.468149
755,09876,76543,477,2024-09-12 08:01:46.468152
756,54321,65432,108,2024-09-12 09:32:46.468156
757,13579,98765,249,2024-09-11 10:20:46.468161
758,13579,65432,185,2024-09-12 06:19:46.468165
759,13579,65432,403,2024-09-12 02:53:46.468168
760,09876,54321,353,2024-09-11 10:53:46.468172
761,67890,54321,227,2024-09-12 05:50:46.468177
762,09876,98765,144,2024-09-11 13:48:46.468188
763,09876,54321,474,2024-09-12 02:29:46.468195
764,54321,76543,427,2024-09-12 04:08:46.468208
765,67890,87654,464,2024-09-12 07:50:46.468212
766,09876,76543,218,2024-09-11 18:51:46.468216
767,09876,76543,203,2024-09-12 05:35:46.468219
768,13579,98765,460,2024-09-11 21:26:46.468223
769,12345,54321,140,2024-09-12 09:33:46.468227
770,67890,54321,247,2024-09-12 07:31:46.468231
771,13579,76543,268,2024-09-11 12:51:46.468235
772,54321,98765,499,2024-09-12 01:01:46.468238
773,12345,87654,468,2024-09-11 09:41:46.468242
774,67890,76543,418,2024-09-11 12:09:46.468246
775,13579,65432,391,2024-09-12 03:55:46.468250
776,13579,87654,402,2024-09-11 09:52:46.468254
777,12345,87654,197,2024-09-12 07:22:46.468258
778,09876,54321,116,2024-09-12 00:10:46.468261
779,13579,87654,410,2024-09-11 20:01:46.468266
780,12345,76543,474,2024-09-11 22:42:46.468270
781,09876,65432,432,2024-09-11 18:39:46.468273
782,54321,65432,246,2024-09-11 14:53:46.468277
783,13579,54321,447,2024-09-11 22:27:46.468281
784,67890,87654,460,2024-09-11 12:25:46.468285
785,13579,87654,389,2024-09-11 13:01:46.468289
786,13579,87654,378,2024-09-12 07:47:46.468293
787,09876,65432,346,2024-09-11 21:05:46.468297
788,09876,65432,446,2024-09-11 15:49:46.468301
789,13579,98765,275,2024-09-12 04:10:46.468305
790,09876,65432,170,2024-09-12 00:56:46.468309
791,09876,76543,448,2024-09-12 03:18:46.468313
792,13579,76543,362,2024-09-12 01:44:46.468317
793,12345,87654,281,2024-09-12 07:55:46.468320
794,54321,98765,331,2024-09-11 14:54:46.468324
795,12345,65432,386,2024-09-11 10:57:46.468328
796,12345,54321,159,2024-09-12 05:33:46.468332
797,54321,87654,472,2024-09-11 18:37:46.468335
798,67890,76543,149,2024-09-12 01:56:46.468339
799,54321,65432,485,2024-09-12 06:58:46.468343
800,54321,98765,204,2024-09-11 13:35:46.468347
801,13579,54321,301,2024-09-12 00:23:46.468351
802,09876,76543,157,2024-09-11 13:19:46.468355
803,12345,98765,230,2024-09-12 08:49:46.468358
804,12345,98765,405,2024-09-11 14:28:46.468362
805,67890,65432,369,2024-09-12 02:07:46.468366
806,13579,76543,496,2024-09-11 14:11:46.468370
807,09876,76543,304,2024-09-11 22:25:46.468374
808,13579,54321,438,2024-09-11 13:46:46.468378
809,54321,87654,262,2024-09-11 09:44:46.468382
810,13579,54321,191,2024-09-12 08:56:46.468387
811,54321,76543,349,2024-09-12 06:58:46.468390
812,13579,87654,149,2024-09-12 03:18:46.468394
813,12345,76543,322,2024-09-12 01:13:46.468398
814,54321,65432,248,2024-09-12 06:39:46.468402
815,13579,76543,269,2024-09-12 05:42:46.468406
816,13579,98765,473,2024-09-11 23:23:46.468410
817,13579,87654,419,2024-09-11 10:40:46.468414
818,09876,76543,148,2024-09-11 23:11:46.468418
819,67890,76543,463,2024-09-11 18:55:46.468422
820,54321,87654,425,2024-09-11 13:31:46.468425
821,13579,87654,318,2024-09-12 05:53:46.468430
822,12345,65432,467,2024-09-12 09:11:46.468433
823,13579,65432,366,2024-09-11 17:21:46.468438
824,54321,76543,350,2024-09-11 14:03:46.468446
825,09876,65432,375,2024-09-12 05:59:46.468666
826,54321,65432,193,2024-09-12 07:56:46.468685
827,09876,65432,440,2024-09-11 22:51:46.468694
828,67890,98765,185,2024-09-12 06:14:46.468701
829,67890,76543,373,2024-09-11 09:37:46.468707
830,67890,54321,273,2024-09-11 10:42:46.468712
831,67890,65432,189,2024-09-11 13:33:46.468716
832,09876,76543,262,2024-09-12 01:39:46.468720
833,67890,76543,190,2024-09-12 06:52:46.468724
834,54321,54321,289,2024-09-12 08:17:46.468728
835,09876,87654,486,2024-09-12 00:06:46.468737
836,67890,65432,173,2024-09-11 17:54:46.468741
837,67890,76543,420,2024-09-12 01:05:46.468745
838,67890,76543,207,2024-09-11 12:59:46.468749
839,13579,54321,174,2024-09-12 07:39:46.468753
840,13579,54321,429,2024-09-11 20:28:46.468757
841,54321,98765,101,2024-09-11 22:38:46.468760
842,09876,98765,167,2024-09-11 23:15:46.468764
843,12345,54321,452,2024-09-11 22:57:46.468768
844,54321,54321,208,2024-09-11 15:17:46.468772
845,13579,54321,223,2024-09-12 05:30:46.468776
846,13579,98765,311,2024-09-11 19:00:46.468780
847,67890,87654,243,2024-09-11 10:47:46.468784
848,13579,54321,243,2024-09-12 04:57:46.468788
849,54321,65432,258,2024-09-12 06:33:46.468792
850,09876,98765,331,2024-09-11 21:21:46.468795
851,54321,54321,189,2024-09-11 20:49:46.468799
852,54321,98765,181,2024-09-12 03:36:46.468805
853,54321,76543,354,2024-09-12 05:40:46.468809
854,12345,98765,329,2024-09-12 03:45:46.468813
855,67890,98765,186,2024-09-12 09:32:46.468816
856,12345,54321,319,2024-09-11 15:58:46.468824
857,54321,98765,382,2024-09-11 20:51:46.468941
858,09876,54321,393,2024-09-11 12:57:46.468946
859,54321,54321,406,2024-09-12 00:13:46.468951
860,67890,87654,356,2024-09-12 08:26:46.468959
861,09876,54321,235,2024-09-11 17:31:46.468966
862,09876,76543,150,2024-09-11 15:39:46.469133
863,12345,76543,237,2024-09-11 23:58:46.469143
864,54321,76543,371,2024-09-11 22:11:46.469150
865,67890,65432,474,2024-09-11 15:06:46.469157
866,12345,76543,497,2024-09-11 23:21:46.469164
867,13579,98765,356,2024-09-12 09:11:46.469169
868,54321,76543,356,2024-09-11 23:20:46.469178
869,13579,98765,455,2024-09-12 08:06:46.469182
870,54321,54321,449,2024-09-11 19:49:46.469186
871,54321,98765,290,2024-09-11 17:14:46.469190
872,12345,87654,242,2024-09-12 07:13:46.469193
873,13579,87654,207,2024-09-12 08:24:46.469197
874,12345,98765,192,2024-09-12 00:58:46.469201
875,13579,65432,485,2024-09-11 20:29:46.469205
876,54321,87654,256,2024-09-11 15:44:46.469209
877,13579,65432,271,2024-09-11 19:02:46.469213
878,12345,65432,183,2024-09-12 04:52:46.469217
879,09876,98765,130,2024-09-11 11:08:46.469221
880,09876,65432,439,2024-09-12 03:45:46.469225
881,67890,65432,111,2024-09-12 03:12:46.469230
882,12345,98765,249,2024-09-11 13:26:46.469243
883,67890,87654,409,2024-09-12 07:47:46.469247
884,12345,87654,114,2024-09-12 06:34:46.469251
885,12345,87654,465,2024-09-12 00:18:46.469255
886,09876,87654,364,2024-09-11 12:25:46.469258
887,67890,76543,266,2024-09-12 04:59:46.469262
888,67890,65432,471,2024-09-11 16:13:46.469266
889,54321,65432,270,2024-09-12 06:05:46.469269
890,12345,98765,496,2024-09-11 16:16:46.469273
891,54321,76543,258,2024-09-12 08:01:46.469277
892,67890,98765,429,2024-09-11 16:13:46.469281
893,09876,87654,212,2024-09-11 19:00:46.469285
894,13579,87654,164,2024-09-11 15:11:46.469290
895,09876,54321,154,2024-09-11 11:34:46.469297
896,67890,87654,282,2024-09-11 13:43:46.469303
897,54321,76543,343,2024-09-11 21:18:46.469310
898,54321,76543,303,2024-09-11 18:55:46.469317
899,54321,98765,238,2024-09-12 08:36:46.469325
900,12345,65432,259,2024-09-12 01:00:46.469329
901,13579,87654,290,2024-09-11 17:02:46.469333
902,12345,54321,277,2024-09-12 04:33:46.469337
903,09876,98765,324,2024-09-12 06:59:46.469340
904,13579,76543,345,2024-09-12 06:44:46.469344
905,12345,65432,354,2024-09-11 18:26:46.469348
906,54321,65432,431,2024-09-11 14:53:46.469352
907,12345,98765,228,2024-09-11 23:52:46.469356
908,54321,54321,326,2024-09-11 17:37:46.469360
909,13579,76543,197,2024-09-11 13:30:46.469374
910,54321,87654,374,2024-09-11 20:55:46.469386
911,54321,98765,436,2024-09-11 20:35:46.469392
912,09876,54321,254,2024-09-11 12:24:46.469399
913,13579,98765,132,2024-09-12 04:44:46.469404
914,67890,87654,386,2024-09-12 06:42:46.469409
915,12345,98765,296,2024-09-11 16:31:46.469412
916,12345,98765,146,2024-09-11 15:41:46.469417
917,67890,65432,477,2024-09-11 15:14:46.469421
918,09876,98765,128,2024-09-12 05:34:46.469428
919,09876,65432,398,2024-09-11 15:01:46.469435
920,09876,54321,302,2024-09-11 12:07:46.469441
921,09876,87654,251,2024-09-11 19:32:46.469448
922,54321,65432,291,2024-09-11 13:23:46.469455
923,54321,65432,422,2024-09-11 09:55:46.469460
924,09876,76543,224,2024-09-12 08:57:46.469467
925,54321,98765,478,2024-09-12 01:01:46.469473
926,13579,76543,489,2024-09-11 18:53:46.469480
927,67890,87654,142,2024-09-12 09:07:46.469485
928,67890,54321,308,2024-09-11 11:51:46.469488
929,67890,76543,113,2024-09-11 11:22:46.469495
930,67890,54321,421,2024-09-12 09:21:46.469499
931,54321,87654,472,2024-09-11 10:31:46.469502
932,13579,65432,375,2024-09-12 06:33:46.469507
933,09876,54321,259,2024-09-12 07:06:46.469511
934,67890,87654,461,2024-09-12 03:17:46.469522
935,09876,87654,246,2024-09-11 11:08:46.469527
936,12345,76543,338,2024-09-11 19:54:46.469530
937,12345,54321,334,2024-09-12 07:46:46.469534
938,12345,54321,198,2024-09-11 14:45:46.469538
939,67890,54321,235,2024-09-11 19:39:46.469541
940,67890,54321,433,2024-09-12 08:33:46.469545
941,13579,87654,176,2024-09-11 10:43:46.469549
942,09876,54321,411,2024-09-12 08:47:46.469553
943,67890,87654,434,2024-09-12 02:19:46.469557
944,09876,65432,329,2024-09-11 19:31:46.469560
945,67890,65432,439,2024-09-11 23:05:46.469566
946,13579,98765,118,2024-09-12 04:33:46.469572
947,12345,76543,109,2024-09-12 03:06:46.469578
948,09876,98765,240,2024-09-12 09:31:46.469584
949,67890,98765,405,2024-09-11 12:37:46.469590
950,67890,98765,363,2024-09-11 17:39:46.469596
951,54321,65432,353,2024-09-12 07:38:46.469603
952,67890,76543,267,2024-09-11 18:05:46.469610
953,13579,65432,343,2024-09-12 01:37:46.469615
954,12345,76543,281,2024-09-12 07:22:46.469619
955,54321,65432,304,2024-09-11 18:09:46.469623
956,12345,65432,426,2024-09-11 19:57:46.469627
957,13579,98765,185,2024-09-11 11:11:46.469631
958,54321,54321,116,2024-09-12 04:17:46.469635
959,13579,54321,431,2024-09-12 05:51:46.469638
960,54321,65432,328,2024-09-12 08:41:46.469643
961,09876,65432,377,2024-09-11 10:40:46.469646
962,13579,98765,460,2024-09-11 13:44:46.469650
963,12345,54321,378,2024-09-11 09:48:46.469654
964,12345,54321,244,2024-09-11 22:11:46.469658
965,13579,65432,352,2024-09-12 07:05:46.469662
966,12345,76543,419,2024-09-12 05:43:46.469666
967,13579,65432,120,2024-09-12 04:14:46.469669
968,67890,76543,434,2024-09-11 10:18:46.469673
969,13579,98765,434,2024-09-12 08:43:46.469677
970,09876,65432,103,2024-09-12 01:10:46.469682
971,67890,54321,127,2024-09-11 13:17:46.469686
972,13579,76543,114,2024-09-11 12:55:46.469690
973,67890,76543,480,2024-09-11 17:46:46.469694
974,67890,65432,356,2024-09-12 08:33:46.469708
975,67890,76543,451,2024-09-12 09:34:46.469711
976,54321,65432,441,2024-09-11 19:48:46.469716
977,12345,54321,274,2024-09-11 20:35:46.469719
978,13579,76543,492,2024-09-11 22:34:46.469723
979,13579,87654,189,2024-09-11 18:35:46.469727
980,12345,98765,233,2024-09-11 17:10:46.469731
981,09876,54321,357,2024-09-11 20:37:46.469735
982,67890,98765,410,2024-09-11 21:02:46.469739
983,09876,54321,228,2024-09-11 12:50:46.469743
984,12345,76543,297,2024-09-11 19:54:46.469747
985,12345,98765,282,2024-09-11 23:05:46.469754
986,13579,54321,214,2024-09-11 17:10:46.469762
987,54321,54321,330,2024-09-11 14:54:46.469769
988,12345,98765,264,2024-09-11 19:14:46.469775
989,13579,54321,469,2024-09-11 19:53:46.469778
990,12345,87654,168,2024-09-11 22:09:46.469782
991,54321,98765,496,2024-09-12 08:30:46.469786
992,54321,54321,287,2024-09-12 08:00:46.469790
993,13579,98765,197,2024-09-12 02:31:46.469794
994,09876,65432,479,2024-09-12 01:57:46.469798
995,54321,98765,207,2024-09-11 22:34:46.469802
996,13579,65432,422,2024-09-11 15:27:46.469809
997,54321,65432,352,2024-09-11 14:22:46.469813
998,67890,54321,134,2024-09-11 15:42:46.469817
999,13579,54321,324,2024-09-11 18:12:46.469821
1000,12345,65432,112,2024-09-11 18:53:46.469824
