Call_ID,Caller_ID,Recipient_ID,Call_Duration,Call_Time
536,54321,76543,323,2024-09-12 07:12:46.850083
537,54321,54321,445,2024-09-11 20:03:46.850087
538,12345,87654,169,2024-09-12 08:05:46.850090
539,54321,76543,358,2024-09-12 01:45:46.850094
540,67890,65432,124,2024-09-12 03:06:46.850098
541,13579,65432,461,2024-09-12 06:50:46.850102
542,09876,65432,463,2024-09-11 17:45:46.850106
543,09876,87654,432,2024-09-11 19:28:46.850110
544,54321,76543,338,2024-09-11 18:10:46.850114
545,54321,54321,116,2024-09-12 02:19:46.850117
546,13579,76543,435,2024-09-11 22:07:46.850121
547,54321,76543,430,2024-09-12 05:16:46.850124
548,12345,65432,353,2024-09-12 07:47:46.850131
549,09876,87654,136,2024-09-12 02:21:46.850138
550,67890,54321,400,2024-09-12 09:25:46.850144
551,13579,98765,358,2024-09-12 03:18:46.850151
552,09876,54321,314,2024-09-12 02:27:46.850158
553,09876,54321,221,2024-09-11 14:38:46.850163
554,12345,87654,177,2024-09-11 13:36:46.850166
555,67890,98765,264,2024-09-12 01:53:46.850170
556,12345,76543,417,2024-09-12 01:58:46.850174
557,13579,87654,346,2024-09-11 12:10:46.850178
558,13579,87654,105,2024-09-11 17:21:46.850181
559,12345,76543,259,2024-09-12 06:35:46.850186
560,13579,76543,431,2024-09-11 18:24:46.850189
561,67890,65432,388,2024-09-12 02:34:46.850193
562,09876,87654,294,2024-09-12 06:48:46.850197
563,12345,54321,346,2024-09-11 15:15:46.850201
564,54321,65432,322,2024-09-12 00:47:46.850204
565,54321,54321,318,2024-09-11 20:19:46.850210
566,09876,76543,203,2024-09-12 08:50:46.850214
567,54321,65432,363,2024-09-11 13:43:46.850218
568,67890,98765,136,2024-09-11 18:52:46.850222
569,54321,87654,139,2024-09-11 12:17:46.850226
570,09876,54321,324,2024-09-11 17:52:46.850230
571,67890,76543,256,2024-09-12 00:20:46.850233
572,13579,87654,482,2024-09-11 15:55:46.850247
573,54321,65432,423,2024-09-12 08:01:46.850251
574,54321,87654,237,2024-09-11 23:43:46.850254
575,12345,65432,304,2024-09-11 13:43:46.850258
576,13579,76543,209,2024-09-11 16:11:46.850264
577,13579,54321,453,2024-09-11 19:39:46.850271
578,67890,54321,331,2024-09-11 11:34:46.850277
579,09876,98765,492,2024-09-12 09:07:46.850283
580,12345,98765,247,2024-09-12 07:41:46.850290
581,12345,98765,111,2024-09-11 13:57:46.850296
582,09876,76543,316,2024-09-11 10:00:46.850302
583,54321,87654,464,2024-09-12 05:43:46.850314
584,09876,54321,129,2024-09-12 02:37:46.850329
585,13579,76543,337,2024-09-11 22:33:46.850333
586,12345,87654,400,2024-09-11 22:15:46.850337
587,67890,76543,329,2024-09-12 06:13:46.850344
588,12345,54321,409,2024-09-11 18:34:46.850348
589,54321,54321,290,2024-09-11 22:22:46.850352
590,13579,65432,359,2024-09-11 10:06:46.850356
591,67890,65432,401,2024-09-11 18:51:46.850360
592,09876,54321,414,2024-09-12 08:34:46.850364
593,13579,54321,120,2024-09-12 01:16:46.850368
594,09876,98765,108,2024-09-11 23:28:46.850379
595,54321,76543,431,2024-09-12 01:50:46.850382
596,67890,76543,275,2024-09-11 16:56:46.850386
597,13579,65432,146,2024-09-12 03:07:46.850390
598,13579,87654,193,2024-09-12 09:00:46.850394
599,13579,65432,126,2024-09-11 11:06:46.850398
600,12345,87654,126,2024-09-11 19:38:46.850402
601,09876,87654,114,2024-09-12 00:41:46.850406
602,54321,54321,264,2024-09-11 17:57:46.850409
603,13579,54321,218,2024-09-11 10:58:46.850413
604,54321,65432,289,2024-09-11 18:50:46.850417
605,09876,98765,158,2024-09-11 13:09:46.850421
606,67890,76543,195,2024-09-12 08:59:46.850425
607,09876,65432,459,2024-09-12 02:27:46.850428
608,12345,65432,388,2024-09-12 08:30:46.850433
609,09876,98765,200,2024-09-11 12:33:46.850437
610,54321,65432,131,2024-09-11 13:46:46.850441
611,13579,76543,336,2024-09-11 17:16:46.850445
612,67890,76543,136,2024-09-11 16:09:46.850448
613,12345,54321,462,2024-09-11 23:52:46.850454
614,09876,98765,103,2024-09-11 20:59:46.850461
615,13579,98765,179,2024-09-11 21:39:46.850467
616,13579,54321,451,2024-09-11 19:13:46.850473
617,13579,87654,270,2024-09-12 09:01:46.850480
618,67890,87654,384,2024-09-11 20:56:46.850490
619,12345,76543,135,2024-09-12 05:54:46.850494
620,09876,76543,128,2024-09-12 02:40:46.850498
621,13579,65432,396,2024-09-11 12:44:46.850502
622,12345,54321,420,2024-09-12 05:42:46.850506
623,13579,76543,369,2024-09-11 19:59:46.850510
624,67890,76543,225,2024-09-11 11:06:46.850513
625,09876,54321,175,2024-09-12 00:58:46.850517
626,54321,65432,110,2024-09-12 04:57:46.850521
627,12345,65432,233,2024-09-12 00:11:46.850524
628,67890,76543,177,2024-09-11 18:17:46.850528
629,12345,76543,349,2024-09-11 20:46:46.850533
630,67890,65432,366,2024-09-11 13:43:46.850538
631,13579,65432,123,2024-09-11 10:33:46.850542
632,54321,87654,209,2024-09-11 10:29:46.850546
633,67890,76543,444,2024-09-11 19:57:46.850552
634,13579,87654,196,2024-09-11 21:15:46.850555
635,09876,98765,322,2024-09-12 08:03:46.850559
636,12345,65432,322,2024-09-12 08:19:46.850563
637,09876,65432,171,2024-09-11 11:34:46.850567
638,67890,76543,427,2024-09-11 23:15:46.850570
639,09876,98765,494,2024-09-12 01:23:46.850574
640,67890,65432,177,2024-09-11 12:50:46.850579
641,09876,87654,406,2024-09-12 07:58:46.850583
642,09876,87654,315,2024-09-11 18:15:46.850587
643,12345,87654,325,2024-09-11 11:41:46.850591
644,67890,87654,285,2024-09-11 15:14:46.850594
645,12345,76543,221,2024-09-12 04:56:46.850598
646,09876,65432,485,2024-09-11 15:29:46.850602
647,13579,76543,373,2024-09-12 00:04:46.850606
648,67890,76543,214,2024-09-12 04:55:46.850610
649,09876,98765,226,2024-09-12 00:43:46.850613
650,12345,65432,237,2024-09-12 05:04:46.850617
651,67890,76543,214,2024-09-11 17:14:46.850627
652,09876,65432,390,2024-09-11 22:44:46.850631
653,54321,87654,477,2024-09-11 22:19:46.850635
654,13579,98765,214,2024-09-12 08:38:46.850639
655,12345,76543,404,2024-09-11 21:03:46.850643
656,12345,98765,366,2024-09-11 19:21:46.850647
657,12345,54321,195,2024-09-12 03:42:46.850651
658,12345,98765,288,2024-09-11 21:57:46.850654
659,67890,76543,296,2024-09-11 16:36:46.850658
660,67890,76543,133,2024-09-11 21:28:46.850662
661,67890,87654,200,2024-09-12 00:37:46.850668
662,13579,87654,253,2024-09-12 00:43:46.850675
663,67890,54321,340,2024-09-11 14:13:46.850681
664,54321,76543,396,2024-09-11 18:50:46.850687
665,09876,76543,180,2024-09-12 08:25:46.850694
666,67890,54321,168,2024-09-12 05:13:46.850708
667,12345,87654,197,2024-09-12 01:05:46.850712
668,54321,98765,118,2024-09-11 12:05:46.850722
669,13579,76543,334,2024-09-12 02:12:46.850726
670,54321,65432,322,2024-09-12 09:15:46.850730
671,13579,98765,497,2024-09-11 15:48:46.850734
672,12345,76543,112,2024-09-11 12:52:46.850737
673,09876,87654,204,2024-09-12 03:33:46.850741
674,09876,65432,456,2024-09-11 12:49:46.850745
675,67890,87654,257,2024-09-11 15:55:46.850750
676,09876,65432,320,2024-09-12 00:43:46.850754
677,09876,98765,288,2024-09-12 02:08:46.850758
678,12345,87654,155,2024-09-12 05:52:46.850761
679,09876,54321,399,2024-09-12 04:40:46.850765
680,12345,76543,172,2024-09-11 20:37:46.850769
681,12345,87654,360,2024-09-11 11:17:46.850773
682,13579,65432,351,2024-09-11 10:00:46.850777
683,13579,87654,119,2024-09-11 22:24:46.850781
684,54321,54321,216,2024-09-12 00:04:46.850785
685,13579,98765,257,2024-09-11 14:42:46.850789
686,09876,54321,138,2024-09-12 03:42:46.850792
687,13579,87654,151,2024-09-11 10:48:46.850881
688,12345,98765,402,2024-09-12 03:36:46.850887
689,67890,87654,114,2024-09-12 03:44:46.850891
690,67890,98765,493,2024-09-11 09:59:46.850894
691,13579,76543,484,2024-09-11 11:12:46.850899
692,54321,76543,149,2024-09-11 13:15:46.850906
693,54321,65432,230,2024-09-11 12:47:46.850918
694,09876,65432,433,2024-09-12 00:04:46.850924
695,09876,76543,406,2024-09-11 15:31:46.850930
696,09876,65432,481,2024-09-11 10:24:46.850934
697,67890,87654,475,2024-09-11 12:40:46.850937
698,67890,65432,430,2024-09-11 20:41:46.850941
699,67890,76543,447,2024-09-12 04:05:46.850945
700,54321,98765,257,2024-09-12 04:40:46.850949
701,13579,54321,198,2024-09-12 06:52:46.850952
702,67890,98765,334,2024-09-11 13:29:46.850956
703,13579,76543,369,2024-09-11 16:32:46.850960
704,54321,76543,357,2024-09-12 08:06:46.850965
705,13579,54321,342,2024-09-12 03:57:46.850969
706,13579,76543,301,2024-09-12 04:24:46.850973
707,54321,98765,464,2024-09-12 07:41:46.850977
708,67890,54321,325,2024-09-12 07:09:46.850980
709,12345,54321,232,2024-09-12 09:20:46.850984
710,67890,54321,327,2024-09-11 21:42:46.850988
711,09876,76543,456,2024-09-11 23:33:46.850992
712,12345,65432,294,2024-09-11 18:40:46.850996
713,54321,65432,131,2024-09-12 04:16:46.851000
714,67890,76543,322,2024-09-11 20:16:46.851003
715,12345,65432,347,2024-09-11 21:27:46.851010
716,54321,87654,132,2024-09-11 14:13:46.851014
717,67890,87654,500,2024-09-11 19:08:46.851018
718,67890,98765,374,2024-09-11 14:45:46.851022
719,09876,54321,320,2024-09-11 10:18:46.851026
720,54321,65432,383,2024-09-12 00:45:46.851030
721,09876,76543,451,2024-09-12 01:05:46.851035
722,12345,87654,260,2024-09-11 20:24:46.851042
723,09876,65432,431,2024-09-11 15:10:46.851049
724,12345,76543,330,2024-09-11 14:51:46.851055
725,13579,54321,445,2024-09-12 00:15:46.851062
726,13579,76543,415,2024-09-12 02:10:46.851078
727,67890,65432,266,2024-09-12 03:15:46.851083
728,12345,87654,199,2024-09-11 10:58:46.851086
729,54321,87654,313,2024-09-11 10:34:46.851090
730,13579,98765,317,2024-09-12 06:09:46.851094
731,13579,87654,102,2024-09-12 02:09:46.851098
732,54321,87654,499,2024-09-11 10:37:46.851104
733,54321,65432,348,2024-09-11 15:32:46.851114
734,13579,87654,136,2024-09-11 14:16:46.851121
735,54321,54321,251,2024-09-11 16:33:46.851128
736,09876,76543,230,2024-09-12 07:06:46.851143
737,13579,65432,114,2024-09-11 18:03:46.851147
738,09876,65432,352,2024-09-12 00:43:46.851151
739,13579,65432,268,2024-09-11 21:38:46.851155
740,67890,65432,332,2024-09-12 08:58:46.851159
741,13579,87654,237,2024-09-12 08:04:46.851163
742,13579,65432,299,2024-09-12 09:05:46.851166
743,09876,65432,361,2024-09-12 02:57:46.851173
744,13579,76543,262,2024-09-12 08:55:46.851177
745,13579,65432,465,2024-09-11 13:37:46.851181
746,54321,98765,375,2024-09-11 22:28:46.851185
747,13579,65432,152,2024-09-11 21:57:46.851189
748,09876,98765,496,2024-09-11 12:11:46.851192
749,54321,98765,417,2024-09-12 00:59:46.851196
750,67890,76543,369,2024-09-11 18:14:46.851201
751,13579,54321,360,2024-09-12 02:12:46.851208
752,09876,98765,293,2024-09-11 16:38:46.851215
753,09876,87654,265,2024-09-11 13:49:46.851221
754,09876,87654,423,2024-09-11 22:49:46.851228
755,09876,98765,222,2024-09-11 10:44:46.851237
756,09876,65432,157,2024-09-11 21:09:46.851241
757,54321,54321,496,2024-09-11 13:14:46.851244
758,12345,76543,336,2024-09-12 02:46:46.851248
759,13579,65432,317,2024-09-11 12:39:46.851252
760,12345,65432,205,2024-09-12 06:48:46.851256
761,12345,98765,324,2024-09-12 08:13:46.851260
762,54321,54321,159,2024-09-11 15:41:46.851266
763,09876,98765,180,2024-09-11 11:54:46.851269
764,12345,76543,135,2024-09-11 14:10:46.851273
765,54321,54321,216,2024-09-11 10:41:46.851277
766,09876,54321,285,2024-09-11 18:54:46.851281
767,54321,87654,225,2024-09-12 01:22:46.851285
768,13579,76543,254,2024-09-11 13:13:46.851290
769,67890,76543,172,2024-09-11 20:13:46.851293
770,13579,65432,439,2024-09-12 00:41:46.851298
771,09876,65432,323,2024-09-11 12:48:46.851301
772,67890,76543,409,2024-09-11 17:47:46.851305
773,09876,65432,404,2024-09-12 08:31:46.851309
774,09876,54321,380,2024-09-11 13:11:46.851313
775,13579,76543,254,2024-09-12 05:08:46.851317
776,09876,76543,490,2024-09-12 03:25:46.851321
777,12345,87654,176,2024-09-11 18:15:46.851324
778,54321,98765,127,2024-09-11 21:36:46.851329
779,67890,65432,101,2024-09-12 05:27:46.851340
780,12345,54321,237,2024-09-12 05:27:46.851346
781,09876,65432,200,2024-09-12 08:53:46.851353
782,67890,98765,233,2024-09-11 14:21:46.851359
783,09876,65432,271,2024-09-12 01:11:46.851366
784,12345,98765,450,2024-09-11 13:26:46.851373
785,67890,76543,143,2024-09-11 19:07:46.851379
786,12345,76543,152,2024-09-12 03:56:46.851385
787,67890,54321,303,2024-09-11 17:10:46.851401
788,09876,65432,423,2024-09-11 17:38:46.851405
789,12345,98765,300,2024-09-11 12:35:46.851409
790,09876,65432,178,2024-09-12 07:31:46.851415
791,12345,87654,487,2024-09-12 05:24:46.851422
792,12345,76543,262,2024-09-12 08:30:46.851428
793,09876,87654,284,2024-09-11 12:48:46.851439
794,54321,98765,233,2024-09-11 20:04:46.851443
795,13579,87654,147,2024-09-11 11:37:46.851447
796,54321,54321,390,2024-09-11 18:38:46.851451
797,09876,54321,336,2024-09-12 00:58:46.851455
798,09876,54321,292,2024-09-11 17:33:46.851459
799,54321,54321,237,2024-09-12 00:33:46.851462
800,54321,76543,480,2024-09-11 12:58:46.851466
801,12345,76543,387,2024-09-11 20:12:46.851470
802,12345,76543,273,2024-09-12 09:28:46.851474
803,54321,98765,229,2024-09-12 07:44:46.851478
804,09876,65432,118,2024-09-12 08:27:46.851481
805,54321,87654,285,2024-09-12 01:02:46.851485
806,13579,54321,445,2024-09-11 18:20:46.851489
807,09876,54321,213,2024-09-11 11:36:46.851493
808,13579,54321,301,2024-09-12 09:09:46.851496
809,13579,76543,239,2024-09-11 20:07:46.851500
810,12345,87654,336,2024-09-11 20:29:46.851504
811,12345,98765,474,2024-09-12 03:30:46.851508
812,54321,65432,186,2024-09-12 05:14:46.851512
813,12345,76543,461,2024-09-11 13:24:46.851516
814,67890,98765,200,2024-09-11 19:10:46.851520
815,54321,54321,124,2024-09-12 06:28:46.851523
816,12345,76543,418,2024-09-12 06:28:46.851529
817,13579,87654,380,2024-09-11 12:16:46.851536
818,09876,54321,458,2024-09-11 16:53:46.851542
819,54321,54321,105,2024-09-12 03:32:46.851548
820,12345,65432,478,2024-09-12 03:14:46.851555
821,09876,65432,232,2024-09-12 00:55:46.851565
822,12345,98765,479,2024-09-12 06:02:46.851569
823,54321,98765,457,2024-09-11 19:36:46.851573
824,09876,76543,469,2024-09-11 22:36:46.851580
825,67890,76543,234,2024-09-11 14:23:46.851584
826,12345,98765,310,2024-09-11 18:32:46.851587
827,67890,76543,117,2024-09-11 12:28:46.851591
828,54321,76543,402,2024-09-11 16:01:46.851595
829,67890,87654,303,2024-09-12 01:20:46.851599
830,67890,76543,244,2024-09-11 11:33:46.851603
831,09876,54321,169,2024-09-11 13:18:46.851606
832,12345,65432,412,2024-09-12 06:46:46.851611
833,13579,65432,456,2024-09-11 16:04:46.851616
834,67890,54321,273,2024-09-12 09:02:46.851620
835,13579,98765,470,2024-09-11 15:33:46.851624
836,09876,54321,416,2024-09-11 22:42:46.851628
837,67890,98765,409,2024-09-12 07:42:46.851631
838,67890,87654,233,2024-09-11 20:02:46.851635
839,54321,54321,195,2024-09-11 09:42:46.851639
840,09876,87654,115,2024-09-11 15:38:46.851643
841,67890,87654,256,2024-09-12 02:22:46.851646
842,09876,87654,175,2024-09-11 19:19:46.851651
843,12345,76543,493,2024-09-12 08:25:46.851658
844,13579,87654,474,2024-09-12 03:51:46.851662
845,13579,98765,199,2024-09-12 00:05:46.851666
846,54321,76543,103,2024-09-11 16:12:46.851670
847,12345,98765,201,2024-09-11 10:24:46.851673
848,09876,65432,347,2024-09-12 03:59:46.851677
849,09876,87654,234,2024-09-11 23:24:46.851681
850,12345,87654,338,2024-09-11 16:55:46.851685
851,09876,76543,128,2024-09-12 08:50:46.851689
852,12345,76543,187,2024-09-12 04:46:46.851693
853,13579,98765,232,2024-09-11 20:47:46.851696
854,54321,76543,370,2024-09-12 00:39:46.851700
855,12345,76543,142,2024-09-11 14:15:46.851704
856,13579,54321,209,2024-09-12 01:18:46.851707
857,13579,98765,345,2024-09-12 04:45:46.851712
858,09876,76543,499,2024-09-11 22:22:46.851716
859,13579,76543,103,2024-09-12 00:10:46.851719
860,13579,87654,368,2024-09-12 01:59:46.851723
861,09876,54321,281,2024-09-12 06:05:46.851727
862,09876,98765,305,2024-09-12 08:17:46.851739
863,09876,54321,370,2024-09-11 23:13:46.851746
864,12345,54321,475,2024-09-11 20:29:46.851756
865,09876,87654,354,2024-09-11 13:26:46.851763
866,12345,54321,489,2024-09-11 11:13:46.851770
867,54321,87654,383,2024-09-12 00:55:46.851776
868,12345,65432,227,2024-09-11 20:14:46.851780
869,13579,98765,435,2024-09-11 18:53:46.851783
870,09876,65432,394,2024-09-11 21:44:46.851787
871,09876,65432,246,2024-09-11 23:26:46.851791
872,09876,98765,487,2024-09-11 10:54:46.851795
873,54321,98765,455,2024-09-12 02:26:46.851798
874,13579,98765,119,2024-09-12 03:40:46.851802
875,54321,76543,154,2024-09-12 03:15:46.851806
876,13579,65432,417,2024-09-12 05:52:46.851810
877,12345,54321,142,2024-09-11 14:33:46.851814
878,09876,98765,237,2024-09-11 14:53:46.851818
879,12345,54321,384,2024-09-12 02:46:46.851823
880,09876,65432,376,2024-09-11 18:10:46.851827
881,12345,54321,437,2024-09-11 14:17:46.851831
882,54321,65432,160,2024-09-11 19:34:46.851835
883,54321,76543,195,2024-09-12 06:44:46.851840
884,67890,65432,420,2024-09-11 17:14:46.851844
885,13579,87654,135,2024-09-12 07:23:46.851848
886,67890,65432,246,2024-09-11 15:45:46.851851
887,09876,87654,326,2024-09-12 06:24:46.851855
888,13579,65432,393,2024-09-11 17:07:46.851859
889,54321,76543,125,2024-09-12 01:41:46.851863
890,54321,98765,185,2024-09-11 19:26:46.851867
891,67890,98765,140,2024-09-11 18:16:46.851871
892,09876,76543,324,2024-09-12 03:43:46.851875
893,54321,98765,449,2024-09-11 19:36:46.851878
894,67890,65432,290,2024-09-11 10:46:46.851882
895,54321,98765,468,2024-09-12 05:04:46.851886
896,09876,98765,341,2024-09-11 22:36:46.851891
897,09876,54321,217,2024-09-12 02:34:46.851894
898,54321,65432,208,2024-09-11 19:53:46.851898
899,09876,65432,117,2024-09-11 14:38:46.851902
900,13579,98765,231,2024-09-12 07:08:46.851908
901,09876,65432,293,2024-09-11 20:37:46.851915
902,12345,87654,110,2024-09-11 20:38:46.851921
903,09876,87654,394,2024-09-12 07:16:46.851928
904,09876,76543,241,2024-09-11 12:21:46.851940
905,09876,76543,116,2024-09-12 01:01:46.851944
906,13579,65432,341,2024-09-12 03:22:46.851948
907,54321,54321,435,2024-09-11 22:28:46.851958
908,12345,65432,145,2024-09-12 09:27:46.851962
909,54321,87654,172,2024-09-11 12:44:46.851967
910,67890,76543,413,2024-09-12 05:53:46.851973
911,13579,65432,288,2024-09-11 10:40:46.851980
912,67890,87654,204,2024-09-11 20:14:46.851986
913,67890,54321,400,2024-09-11 23:15:46.851992
914,67890,65432,333,2024-09-11 17:04:46.851996
915,67890,87654,185,2024-09-12 09:02:46.852000
916,54321,87654,349,2024-09-12 03:15:46.852004
917,13579,54321,440,2024-09-12 07:33:46.852008
918,54321,76543,447,2024-09-11 10:23:46.852012
919,12345,65432,293,2024-09-12 05:18:46.852016
920,67890,76543,202,2024-09-11 21:47:46.852019
921,09876,76543,500,2024-09-11 13:11:46.852023
922,09876,98765,459,2024-09-12 00:49:46.852027
923,09876,98765,312,2024-09-11 15:10:46.852031
924,54321,87654,210,2024-09-11 11:39:46.852035
925,67890,54321,161,2024-09-11 18:16:46.852039
926,13579,98765,395,2024-09-11 21:44:46.852042
927,67890,65432,374,2024-09-11 12:01:46.852046
928,54321,54321,344,2024-09-11 19:21:46.852050
929,67890,54321,241,2024-09-12 08:29:46.852054
930,54321,65432,227,2024-09-11 23:34:46.852058
931,67890,98765,470,2024-09-12 03:41:46.852061
932,13579,54321,256,2024-09-11 12:48:46.852065
933,13579,54321,418,2024-09-11 17:57:46.852069
934,12345,98765,395,2024-09-12 06:38:46.852073
935,09876,54321,197,2024-09-11 23:40:46.852077
936,09876,54321,207,2024-09-11 11:56:46.852080
937,54321,98765,162,2024-09-11 17:40:46.852084
938,54321,98765,406,2024-09-11 23:15:46.852088
939,13579,65432,385,2024-09-12 05:57:46.852092
940,12345,65432,405,2024-09-11 13:20:46.852096
941,67890,76543,446,2024-09-11 22:28:46.852100
942,12345,87654,322,2024-09-11 13:14:46.852104
943,67890,87654,138,2024-09-11 17:00:46.852109
944,67890,98765,460,2024-09-11 18:19:46.852117
945,12345,87654,128,2024-09-11 11:51:46.852124
946,12345,54321,226,2024-09-11 18:04:46.852131
947,54321,87654,401,2024-09-12 01:14:46.852138
948,09876,65432,171,2024-09-12 07:19:46.852144
949,12345,65432,146,2024-09-12 02:32:46.852148
950,13579,87654,478,2024-09-12 07:32:46.852152
951,12345,65432,167,2024-09-12 04:26:46.852156
952,54321,54321,296,2024-09-12 08:59:46.852160
953,12345,98765,442,2024-09-11 17:22:46.852164
954,12345,87654,415,2024-09-12 06:43:46.852168
955,67890,98765,485,2024-09-12 04:19:46.852172
956,67890,87654,213,2024-09-11 17:09:46.852178
957,09876,87654,430,2024-09-11 16:08:46.852185
958,67890,54321,255,2024-09-11 19:50:46.852191
959,13579,87654,421,2024-09-12 05:24:46.852198
960,12345,98765,352,2024-09-12 06:53:46.852208
961,13579,76543,134,2024-09-11 22:55:46.852211
962,13579,65432,199,2024-09-11 17:04:46.852215
963,13579,76543,283,2024-09-12 06:01:46.852219
964,12345,54321,264,2024-09-12 04:55:46.852223
965,67890,54321,193,2024-09-11 11:33:46.852226
966,67890,98765,437,2024-09-11 17:09:46.852230
967,12345,87654,121,2024-09-11 10:22:46.852234
968,67890,76543,436,2024-09-11 13:03:46.852237
969,09876,54321,439,2024-09-12 08:50:46.852241
970,54321,65432,234,2024-09-11 15:35:46.852245
971,54321,54321,458,2024-09-11 21:47:46.852253
972,67890,98765,466,2024-09-11 13:53:46.852257
973,67890,54321,201,2024-09-11 11:01:46.852260
974,09876,87654,327,2024-09-12 01:12:46.852266
975,54321,76543,194,2024-09-11 21:04:46.852270
976,09876,98765,286,2024-09-12 00:00:46.852273
977,54321,87654,459,2024-09-12 05:53:46.852280
978,12345,65432,323,2024-09-12 08:41:46.852286
979,13579,54321,238,2024-09-11 17:29:46.852293
980,67890,54321,186,2024-09-11 14:32:46.852299
981,12345,76543,459,2024-09-12 00:27:46.852306
982,12345,76543,112,2024-09-11 19:12:46.852318
983,54321,76543,368,2024-09-12 00:02:46.852322
984,12345,65432,463,2024-09-11 13:46:46.852325
985,09876,65432,379,2024-09-12 03:48:46.852329
986,12345,54321,211,2024-09-12 02:03:46.852334
987,12345,54321,445,2024-09-11 19:33:46.852342
988,12345,87654,291,2024-09-12 03:09:46.852347
989,09876,98765,170,2024-09-12 07:04:46.852350
990,67890,54321,381,2024-09-11 23:43:46.852354
991,54321,98765,384,2024-09-12 07:52:46.852358
992,13579,87654,394,2024-09-12 05:06:46.852364
993,67890,87654,143,2024-09-12 02:31:46.852368
994,54321,65432,368,2024-09-12 05:15:46.852372
995,67890,98765,230,2024-09-12 03:03:46.852376
996,12345,98765,102,2024-09-11 18:41:46.852380
997,09876,65432,347,2024-09-12 01:27:46.852384
998,12345,76543,332,2024-09-12 02:16:46.852388
999,09876,54321,136,2024-09-12 00:06:46.852392
1000,12345,98765,356,2024-09-11 10:54:46.852395
